#KEY	SRR11728040_2	SRR11728041_2	SRR11728042_2	SRR11728043_2
23403	2092	1284	903	1104
23404	762	452	207	428
23405	2483	2725	3683	3718
23406	11461	7626	3410	4893
23408	422	307	197	213
23409	10	2	23	17
23410	534	376	271	330
23411	1500	1208	695	855
23412	3192	2325	946	1520
23413	2372	1927	1356	1849
23414	0	0	0	0
23415	190	218	226	348
23416	16	22	140	135
23417	412	367	410	637
23418	6	0	4	0
2342	715	562	258	302
23420	4425	3285	1828	2681
23421	1759	1152	616	944
23423	5738	3786	3078	4206
23424	973	626	694	789
23426	20	29	37	37
23428	317	277	10	28
23429	17332	14532	13358	16807
23430	58	27	1	6
23431	4977	4843	4192	5155
23432	11	4	2	0
23433	4970	5147	9972	12633
23434	4	6	4	1
23435	10851	11576	10409	12602
23436	0	0	2	0
23438	919	727	854	1121
23439	0	0	2	0
23440	0	0	6	2
23443	484	426	379	520
23446	4521	3679	2095	2853
23450	6139	4683	3010	3667
23451	36124	30635	28584	36325
23452	0	0	0	0
23456	1600	1065	245	463
23457	178	141	78	104
2346	0	0	0	0
23460	1	0	0	0
23461	0	3	0	0
23462	17	10	20	10
23463	1684	1158	515	793
23464	195	122	44	99
23466	570	446	113	181
23467	4263	3332	381	713
23468	4753	4963	3364	4438
23469	2201	1707	1997	2326
23471	13502	9759	19161	24547
23473	2807	2402	2224	2784
23474	16855	12010	11111	15517
23475	1626	1134	291	437
23476	5943	4542	4180	5706
23478	14305	10219	9512	13922
23479	2750	2303	2427	3450
2348	0	0	0	0
23480	5214	4358	10348	14610
23481	4012	2952	2455	3619
23483	867	590	738	1209
23484	2762	2158	1303	1946
23491	288	328	92	103
23492	660	541	364	503
23493	0	0	0	0
23495	0	0	0	0
23498	598	444	238	348
23499	11129	13537	13201	13101
2350	3	8	0	0
23500	14	6	3	8
23503	2221	2294	2916	3235
23504	0	0	0	0
23505	4038	3576	2656	2959
23506	787	613	387	515
23507	286	208	300	407
23508	160	127	107	100
23509	3352	2626	2464	3363
23510	274	183	213	317
23511	5134	4211	4693	5859
23512	4183	3229	1878	2666
23513	2524	2348	2220	3073
23514	1179	1099	537	640
23515	2993	2513	3332	4022
23516	1300	886	1639	2003
23517	3751	3076	2779	3668
23518	2200	1691	866	1152
23519	4	0	0	0
2352	0	2	0	2
23520	132	135	38	56
23521	157904	93481	103291	147825
23522	1132	1152	751	867
23523	3453	2746	2086	2831
23524	22451	21966	20954	23468
23526	21685	15721	16554	23622
23527	6192	5414	5101	6163
23528	5100	4584	4066	4393
23529	3202	2590	329	476
2353	803	718	182	259
23530	4581	3746	990	1516
23531	1552	1123	1569	2439
23532	11	12	2	0
23533	14993	13424	15327	20388
23534	5458	5079	3914	4658
23536	383	296	419	423
23538	0	0	0	0
23539	5	6	14	9
2354	5199	4860	1060	1765
23541	1531	1418	3122	4420
23542	184	135	144	182
23543	931	964	507	742
23544	0	0	0	0
23545	1148	1002	1037	1355
23546	6	14	4	10
23547	5	15	18	30
23548	415	346	409	458
23549	1925	1486	823	1154
2355	40372	39179	23292	28639
23550	7736	7050	8721	11120
23551	55	49	4	6
23552	914	768	1633	2340
23553	0	0	0	0
23554	0	0	0	0
23555	274	189	32	49
23556	3253	2542	1219	1561
23557	1041	715	568	934
23558	6428	4876	4296	6509
23559	1506	1132	1323	2054
2356	3406	2406	1339	1827
23560	4982	4225	4731	6355
23562	8	13	14	6
23563	2	0	2	2
23564	34	212	514	14
23566	0	4	0	0
23567	481	375	242	292
23568	1480	1232	1677	2179
23569	43	27	2	0
2357	445	315	38	124
23574	0	0	0	0
23576	0	4	3	15
2358	1244	959	303	424
23580	418	265	52	88
23581	0	0	0	0
23582	4448	3091	2813	3936
23583	507	342	360	527
23584	78	91	20	36
23585	7755	5503	6606	9242
23586	185	210	335	393
23587	1684	1350	1175	1498
23588	1527	1038	852	1470
23589	2224	1546	945	1223
2359	22	2	12	12
23590	566	483	1061	1316
23591	0	0	0	0
23592	1628	1409	1497	1782
23593	4967	3206	1327	1892
23594	1338	933	578	874
23595	925	661	522	711
23596	453	312	333	435
23597	3502	2490	3697	5004
23598	262	229	152	252
23600	151	158	121	142
23601	27869	27723	49262	61703
23603	13295	11747	7550	10549
23604	285	220	36	46
23607	953	775	679	830
23608	4398	3564	3439	4885
23609	2762	2181	2063	2655
23612	55	49	55	25
23613	1561	1659	2578	3109
23614	0	0	0	0
23615	23	16	62	87
23616	15404	11164	6773	10566
23617	0	0	0	0
23619	0	0	0	0
23620	0	0	2	0
23621	203	162	126	165
23623	859	485	136	208
23624	0	0	0	0
23625	1134	819	701	998
23626	0	0	6	1
23627	0	0	0	0
23629	2	4	4	2
23630	128	62	110	134
23632	31	27	10	33
23633	4009	3723	3504	4306
23635	672	416	686	901
23636	10638	7447	4584	6587
23637	1790	1679	1595	1862
23639	27	23	25	20
23640	2795	1858	1253	2032
23641	0	0	0	0
23642	1692	1426	1332	1804
23643	701	465	765	963
23644	3653	3149	2112	2874
23645	117340	101879	55516	80621
23646	6805	4676	2212	3054
23647	1156	871	995	1478
23648	10493	8566	6486	9597
23649	768	531	329	441
23650	4	4	0	6
23654	622	650	227	341
23657	9684	10130	93661	99324
23658	2803	1855	1178	1903
23659	1755	1307	473	688
23660	852	668	795	1098
23670	1339	1381	3033	3348
23671	0	0	0	0
23673	4488	3547	7456	10033
23676	0	0	2	0
23677	0	0	0	0
23678	563	476	603	845
23682	19	23	32	22
23683	53	51	61	108
23704	4	0	6	2
23705	2828	2569	884	846
23708	0	0	0	0
23710	1222	1129	1524	1953
23729	557	537	504	573
23731	1854	1599	1057	1306
23732	0	0	0	0
23741	7724	6379	7053	9589
23742	0	0	0	0
23743	0	0	0	0
23746	0	0	0	0
23753	1159	863	1165	1819
23759	1695	1705	1762	2347
23760	1274	1177	1311	1649
23761	1931	1730	1496	2162
23762	135	87	592	572
23764	37759	29035	24956	37318
23765	5183	4893	2977	3660
23766	0	0	6	2
23767	0	0	0	0
23768	20	17	31	21
23769	68	58	33	54
23770	15683	10020	7032	10811
23774	646	587	366	451
23779	0	0	0	0
23780	517	520	532	811
23784	0	0	0	0
23786	2604	1939	1787	2651
23787	8784	6772	6243	8837
23788	2880	2311	1542	2060
238	0	2	16	13
239	164	244	321	332
2395	225	165	119	214
24	0	0	15	5
240	138	97	51	50
241	22503	17605	24451	34779
24137	7210	5756	881	1253
24138	6	10	8	23
24139	4691	3647	2944	4067
24140	3956	2855	2795	3871
24141	585	441	234	317
24142	302	229	145	301
24144	1485	1154	1483	1977
24145	1572	1198	2059	2415
24146	787	755	892	1026
24147	135	60	20	64
24148	6430	5111	3453	5216
24149	5685	6113	6881	8062
24150	0	0	0	0
242	4	0	0	0
244	0	0	0	0
2444	2	0	0	0
245	0	1	2	11
245711	43	23	56	88
245802	0	0	0	0
245806	0	0	0	0
245812	331	266	92	114
245908	0	0	0	0
245909	0	0	0	0
245910	0	0	0	0
245911	0	0	0	0
245912	0	0	0	0
245913	0	0	0	0
245915	0	0	0	0
245927	0	0	0	0
245928	0	0	0	0
245929	0	0	0	0
245930	0	0	0	0
245932	0	0	0	0
245934	0	0	0	0
245935	0	0	0	0
245936	0	0	0	0
245937	0	0	0	0
245938	0	0	0	0
245939	0	0	0	0
245940	0	0	0	0
245972	2623	2305	144	185
245973	31	27	64	60
246	24	32	2	7
246100	0	0	0	0
246119	0	0	0	0
246122	0	0	0	0
246126	0	0	0	0
246175	1175	910	605	854
246176	0	0	0	0
246181	28	28	46	43
246182	6	14	20	17
246184	633	439	640	939
246213	0	0	0	0
246243	1110	964	1988	2628
246269	234	180	114	105
246329	2426	1802	1077	1281
246330	284	229	107	129
246704	0	0	0	0
246705	0	0	0	0
246721	102	90	144	238
246744	0	0	0	1
246754	14	13	2	17
246777	0	0	0	0
246778	13	18	5	17
247	0	2	2	0
2475	4488	3901	3640	4507
248	0	0	0	0
2483	1086	840	688	978
2487	0	0	0	0
2488	0	0	0	0
249	0	0	0	0
2491	681	589	130	226
2492	0	0	0	0
2494	38	42	29	36
2495	483982	323422	624736	964252
2498	114	123	195	302
25	1780	1425	689	992
250	0	0	0	0
251	0	0	0	0
2512	285483	201379	174205	263570
2515	0	0	0	0
2516	10	6	8	16
2517	6817	5170	593	758
2519	5786	4383	2971	4036
2520	0	0	0	0
2521	31765	27585	25237	35480
2523	0	0	0	0
2524	15	17	4	1
2525	0	0	7	5
2526	3351	2688	1947	2870
2527	4	9	9	14
2528	8	10	6	10
252839	2012	1436	857	1320
252884	8	10	8	4
2529	1916	1608	652	990
252946	0	0	0	0
252948	0	0	0	0
252949	0	0	0	0
252950	0	0	0	0
252951	0	0	0	0
252952	0	0	0	0
252953	0	0	0	0
252954	0	0	0	0
252955	0	0	0	0
252969	442	356	162	261
252983	104	107	89	119
252995	2	0	3	13
2530	372	303	215	236
253012	0	0	0	0
253017	0	0	0	0
253018	0	0	0	0
253039	400	409	480	562
2531	4100	3042	4151	5523
253128	2	0	0	0
253143	1608	1453	1659	1903
253152	0	0	0	0
253175	0	0	0	0
253190	37	42	25	49
2532	0	0	0	0
253260	2284	2288	2725	2859
253264	0	2	0	0
2533	2139	1721	204	232
253314	0	0	0	0
2534	1245	1056	955	1189
253430	271	323	334	354
253461	545	467	1068	1206
2535	236	179	57	94
253512	1202	940	537	735
253558	305	288	125	190
253559	0	0	0	0
253573	0	0	0	0
253582	0	0	0	0
253635	889	808	1936	2173
253639	15	25	24	36
253650	0	0	0	0
2537	4156	2932	1445	1791
253714	354	287	95	129
253724	20	5	37	37
253725	2502	2021	1700	2035
253738	122	127	58	93
253769	952	1195	668	769
253782	3384	2734	1205	1564
2538	0	0	0	0
253827	384	301	169	190
253832	1344	1182	674	721
253868	0	0	0	0
2539	17086	12974	18903	26929
253935	0	0	0	0
253943	3858	3438	4043	4793
253959	1186	1186	1402	1585
253962	0	0	0	0
253970	0	0	0	0
253980	3012	2493	3312	4854
253982	3681	3082	3879	5425
254013	31	15	24	18
254042	771	690	158	191
254048	914	988	1340	1330
254050	10	10	1	23
254065	2396	2719	3636	3927
254102	7042	6349	5095	7251
254122	35	17	4	4
254128	188	221	157	225
254158	2	4	6	1
254170	820	687	541	740
254173	0	0	2	0
254187	0	0	2	4
2542	794	544	94	213
254225	1466	1539	1820	2385
254228	0	2	2	0
254240	0	0	0	0
254251	567	506	193	299
254263	67	41	54	62
254268	16	17	23	42
254272	0	0	0	0
254295	0	2	12	14
2543	0	0	0	0
254312	0	0	0	0
254359	378	276	120	252
254394	182	150	136	194
254427	120	73	34	49
254428	2397	1936	1669	1998
254439	50	52	16	10
254528	4	6	8	9
254531	1111	837	321	487
254552	135	85	19	33
254559	8	18	0	0
2547	20317	15064	9401	13227
254773	4	2	4	0
254778	0	0	2	0
254783	0	0	0	0
254786	0	0	0	0
2548	6055	4442	1888	2660
254827	0	0	0	0
254863	1353	875	305	591
254879	0	0	0	0
254887	65	78	50	67
2549	224	241	113	96
254910	0	0	0	0
254950	0	0	0	0
254956	0	2	0	0
254958	0	0	0	0
254973	0	0	0	0
2550	2	6	4	3
255022	3	1	2	0
255025	0	0	0	0
255027	0	0	0	0
255031	60	60	110	103
255043	325	233	189	262
255057	108	129	22	16
255061	13	15	16	31
255082	32	39	30	31
2551	2094	1731	1603	2053
255101	0	0	0	1
255104	1374	1003	380	532
255119	0	0	0	0
255130	0	0	0	0
255167	0	0	0	0
255187	0	0	4	2
255189	4	0	3	0
255193	13	31	7	23
255220	0	2	0	0
255231	0	0	0	0
255239	0	0	0	4
255252	973	676	734	1075
255275	2	9	16	7
2553	1779	1567	1552	2356
255313	0	0	0	0
255324	0	0	8	3
255330	0	0	0	0
255349	0	0	0	0
255352	0	2	0	0
255374	95	44	50	76
255394	327	253	274	353
2554	0	0	0	0
255403	0	0	0	0
255411	0	0	0	0
255426	549	376	93	116
255480	0	0	0	0
255488	0	0	4	0
2555	0	0	0	0
255512	62	29	36	43
255520	484	297	331	433
2556	0	0	0	0
255626	0	0	0	0
255631	0	0	2	0
255649	2	2	8	7
2557	0	1	0	0
255725	0	0	0	0
255738	0	0	0	0
255743	2	0	0	0
255758	241	217	260	261
255762	4	2	4	4
255783	592	497	416	637
255798	0	0	0	0
2558	0	0	0	0
255809	4363	3040	1897	2649
255812	879	1328	1080	1202
255877	2	0	0	0
2559	0	0	0	0
255919	241	206	226	329
255926	0	0	0	0
255928	0	0	0	0
255967	2468	2365	2157	2746
2560	0	0	1	0
256006	10	4	6	4
256051	97	115	142	172
256076	575	639	1416	1458
2561	0	0	0	0
256126	152	94	62	63
256130	0	0	0	0
256144	0	0	0	0
256148	0	0	0	0
256158	2	6	2	10
2562	0	0	0	0
256223	0	0	0	0
256227	8	3	20	10
256236	7	16	0	0
256281	894	633	258	491
256297	0	0	0	0
2563	0	0	0	0
256302	70	64	39	42
256309	0	0	0	0
256329	124	116	51	119
256355	72	59	57	68
256356	1154	1159	916	1291
256364	3302	2945	4216	5986
256369	2	4	2	3
256374	0	0	2	1
256380	0	0	0	0
256394	0	4	2	0
2564	4	2	0	0
256435	159	129	97	135
256471	347	321	369	489
256472	0	4	6	6
256483	0	1	0	0
2565	0	0	0	0
256536	0	0	0	0
256586	2532	1621	850	1281
2566	0	0	0	0
256643	843	1004	1043	1221
256646	0	0	0	0
256691	2	0	5	4
2567	0	0	0	0
256710	1	0	0	2
256714	6	2	7	16
256764	0	0	0	0
2568	0	0	0	0
256815	6	0	1	13
256880	17	10	7	11
256892	0	0	0	0
2569	0	0	0	0
256933	41	30	6	14
256949	104	61	133	164
256957	264	292	459	581
256979	10	14	8	15
256987	977	918	345	357
257	59	46	35	56
2570	60	70	408	318
257000	92	57	69	113
257019	129	114	48	57
257044	56	39	54	41
257062	0	2	0	3
257068	6	3	6	2
2571	723	806	616	788
257101	2	3	0	0
257106	16147	13703	13846	19097
257144	0	0	0	0
257160	469	435	281	398
257169	8	9	0	8
257177	285	299	230	332
257194	239	201	10	21
2572	0	0	0	0
257202	0	0	0	0
257203	1	0	2	2
257218	548	513	359	395
257236	24	15	29	8
257240	0	0	0	0
257313	0	0	0	0
257357	11	6	6	8
257358	62	16	59	82
257364	1557	1181	837	1176
257396	12	0	2	2
257397	1707	1445	3515	3978
2574	0	0	0	0
257407	43	18	35	18
257415	833	708	832	1095
25758	0	2	10	8
25759	12	0	6	2
257629	0	0	0	0
25763	0	0	0	6
25764	1705	1350	1071	1411
25766	625	596	1979	2242
25769	0	0	0	0
25770	0	0	0	0
25771	781	613	508	817
25774	0	0	0	0
25775	5	13	4	6
25776	90	70	46	100
25777	19681	15604	8519	12526
25778	946	934	659	913
25780	332	240	258	243
25782	4286	4332	4940	5804
25786	45	21	20	48
25787	41	16	33	44
25788	325	248	86	123
25789	14	16	23	41
25790	99	83	57	62
25791	10	0	13	10
25792	5759	4090	2288	3223
25793	3943	3242	2635	3324
25794	12	19	22	10
25796	3182	1925	1277	2052
25797	0	0	12	9
25798	10511	7466	8182	13585
25799	515	358	317	409
258	0	0	0	0
2580	12780	11053	12230	16087
25800	1757	1326	1372	1857
25801	467	371	351	496
258010	0	0	0	0
25802	33	8	91	82
25803	0	0	2	4
25804	4096	2875	1244	1734
25805	569	514	263	342
25806	2	4	0	0
25807	807	522	595	754
25809	41	22	5	10
2581	854	748	466	697
25812	0	2	0	0
25813	1407	930	619	833
25814	2946	1976	1346	1973
25816	5681	3318	5838	8062
25817	0	0	0	0
25818	0	0	0	0
25819	804	601	404	530
2582	5735	4112	2670	3921
25820	7806	7130	5709	7107
25821	587	422	457	664
25822	589	478	593	733
25823	1	0	0	2
25824	7814	5299	3243	4921
25825	33	33	8	13
25826	0	0	0	0
25827	3	5	5	14
25828	3394	2279	1867	2812
25829	1779	1293	1167	1760
2583	58	34	21	37
25830	0	0	0	0
25831	5095	4789	4400	4947
25832	3555	4846	6982	7442
25833	6	8	0	1
25834	0	0	0	0
25836	3532	3665	3097	3386
25837	9	0	6	6
25839	1825	1274	825	1125
2584	1802	1136	292	415
25840	819	644	23	47
25841	158	109	546	648
25842	451	343	303	340
25843	4220	3293	3541	4943
25844	4524	3539	3703	4700
25845	739	711	566	600
25847	696	418	520	765
25849	0	0	0	0
2585	2995	2195	1875	2277
25850	27	32	34	74
25851	1269	1216	1393	1928
25852	964	909	728	1004
25853	3707	2440	2117	3106
25854	0	0	0	0
25855	1765	1221	1030	1372
25858	4	1	2	9
25859	0	7	5	2
25861	614	488	262	417
25862	316	428	412	517
25864	250	152	64	149
25865	1902	1426	732	1072
2587	0	0	0	0
25870	7350	5022	2324	3345
25871	2769	2269	2712	3532
25873	30863	21892	23129	34762
25874	3344	2246	1895	2676
25875	2421	1787	1697	2343
25876	49	18	22	34
25878	0	0	0	2
25879	2524	1837	1771	2590
2588	1818	1301	1041	1618
25880	193	125	252	332
25884	0	0	5	0
25885	955	870	623	860
25886	1306	819	262	413
25888	718	461	630	756
2589	4105	2991	1711	2429
25890	6	6	5	12
25891	0	0	0	0
25893	229	179	59	24
25894	1565	1244	874	1232
25895	1363	1022	1184	1638
25896	1141	895	1039	1164
25897	1832	1856	1549	1812
25898	581	477	790	1028
259	2	4	10	2
2590	7508	6371	5602	7511
25900	1208	1110	1205	1946
25901	1995	1490	1244	1886
25902	1669	1332	1211	1913
25903	337	293	45	56
25904	2128	1446	1332	1879
25906	288	160	104	203
25907	8800	6946	6031	9997
25909	3136	2925	1708	2098
2591	328	262	386	545
25911	396	304	509	713
25912	14662	9786	12124	16182
25913	1397	1006	627	787
25914	1053	1095	847	1028
25915	2108	1509	988	1243
25917	2008	1556	1734	2267
259173	0	0	0	0
259197	0	0	0	0
2592	456	382	117	105
25920	2711	2046	1068	1613
25921	6380	5085	4852	6371
259215	0	0	0	0
259217	0	0	0	0
25923	1190	868	667	853
259230	468	392	268	328
259232	0	0	0	0
259234	0	0	0	0
259236	0	0	0	0
259239	0	0	0	0
25924	2	1	3	6
259240	0	0	0	0
259249	0	0	0	0
25925	0	2	0	2
25926	1734	1342	1263	1759
259266	3288	3898	577	730
25927	0	0	1	0
25928	4	0	0	2
259282	3413	4274	3875	4327
259283	0	0	2	0
259285	0	0	0	0
259286	0	2	0	0
259287	0	0	2	0
259289	0	0	0	0
25929	537	379	301	326
259290	4	14	7	5
259292	0	2	0	0
259293	2	0	0	0
259294	0	2	6	5
259295	16	38	28	36
259296	6	0	12	4
2593	1088	705	125	279
25930	2718	2328	2453	3469
259307	8391	6632	6385	7989
259308	0	0	0	0
25932	17803	12883	16082	20120
25934	2753	1739	1036	1309
25936	1435	968	561	734
25937	4	0	6	6
25938	673	530	498	587
25939	141	117	52	87
25940	1521	1290	2206	2776
25941	1280	755	306	487
25942	4239	3664	1655	2304
25943	2971	2649	3192	3686
25945	0	0	0	0
25946	3778	3281	1634	2264
25948	4209	3606	2797	3414
25949	6717	5450	4482	6693
2595	559	565	194	260
25950	278	210	186	193
25953	3324	2686	1972	2925
25956	848	1102	1294	1742
25957	5336	6487	8706	10288
25959	3699	3057	3307	4654
2596	0	0	0	0
25960	8666	6452	719	961
25961	211	205	125	177
25962	2748	2516	2572	2824
25963	3326	2484	3507	4637
25966	647	685	447	582
2597	305013	211086	214723	298926
25970	2569	1957	2147	2824
25972	2038	1485	2081	2621
25973	147	73	100	129
25974	60	53	36	77
25975	0	0	0	0
25976	8489	7277	6618	8537
25977	1740	1729	1591	2116
25978	3225	2046	2994	4162
25979	689	502	612	820
25980	1514	1018	1143	1622
25981	1885	1988	2828	3202
25983	1235	1024	1051	1409
25984	55	23	69	106
25987	327	360	453	673
25988	865	585	724	974
25989	6588	5764	2767	3874
25992	10	16	35	33
25994	5596	3568	4317	6231
25996	1657	1183	986	1573
25998	1772	1774	1955	2414
25999	109	119	131	139
26	47	43	6	20
26000	5961	4193	4018	5755
26001	2153	1737	1367	1916
26002	0	0	0	0
26003	2764	1948	2659	3677
26005	753	731	652	733
26007	954	620	290	495
26009	2137	1751	1816	2280
26010	1149	745	429	642
26011	4	8	2	4
26012	2997	2437	611	967
26013	406	401	194	224
26015	1387	1194	1209	1459
26017	3319	2174	1985	3081
26018	36	35	71	96
26019	2284	2202	1346	1795
26020	12303	9226	11519	15642
26022	0	0	4	2
26024	565	525	364	559
26025	8	6	0	0
26027	1125	921	870	1162
260293	4	1	0	0
260294	451	423	337	565
26030	145	51	28	32
26031	1609	1419	1315	1658
26032	20	28	11	4
26033	0	0	0	0
26034	1494	1291	241	280
260341	2	0	2	0
26035	577	482	332	331
26036	1317	1346	1269	1489
26037	1047	830	5414	6343
26038	49	66	62	56
26039	1716	1583	984	1326
26040	10	12	0	0
260425	148	106	38	50
260429	0	4	0	2
26043	1525	1636	1385	1544
260434	0	0	0	0
260436	0	0	0	0
26045	10	9	16	14
26046	2739	2307	2519	2892
26047	0	0	0	0
26048	293	233	208	257
26049	13	32	15	25
26050	2	0	0	0
26051	53	38	10	12
26052	279	308	264	244
26053	0	0	0	0
26054	2269	1861	1094	1531
26056	2268	1656	806	1160
26057	3613	3695	3593	3995
26058	2415	2216	2006	2217
26059	0	0	2	2
26060	3383	3006	1457	2210
26061	2226	1513	1356	1892
26062	0	0	0	0
26063	497	333	89	197
26064	0	0	2	4
26065	7651	6426	6169	8227
26070	3	5	0	1
26071	512	432	638	888
26073	3388	2585	1727	2440
26074	9	6	7	5
26077	0	0	0	0
26080	0	0	0	0
26082	5	4	0	2
26083	39	30	6	18
26084	0	4	2	2
26085	0	0	0	0
26086	4	3	1	7
26088	4688	4232	4439	6074
26090	10776	8147	2966	4495
26091	2505	2234	2636	3105
26092	3481	2595	2714	3226
26093	3995	2879	2919	4580
26094	122	129	147	195
26095	0	0	0	0
26097	5365	3727	4422	6048
26098	934	746	861	944
26099	11836	8320	7795	11737
26100	5749	4394	4337	6392
26102	0	0	0	0
26103	0	0	0	0
26108	4	4	0	0
26112	1241	954	302	487
26115	319	392	270	309
26118	6906	5787	4541	6313
26119	510	402	98	195
26121	3896	3170	2344	3691
26122	2470	2212	2755	3687
26123	1029	746	558	761
26127	1597	1273	1877	2401
26128	524	363	352	338
26130	2301	1976	1715	2088
26133	7075	5695	5370	7145
26135	24720	18549	12633	17025
26136	2886	2175	2832	3630
26137	17	17	11	10
26138	0	0	0	0
26140	5203	6079	7682	10697
26145	692	438	321	497
26146	310	323	152	203
26147	6874	5447	1653	1964
26148	774	721	650	615
26149	2	6	12	6
2615	60	27	147	211
26150	43	25	6	22
26151	884	638	1159	1625
26152	518	574	1013	1162
26153	0	2	6	0
26154	4	12	0	1
26155	8585	6341	4795	6469
26156	12747	8852	8910	12312
26157	285	209	123	178
26160	7	2	2	4
26164	1597	1163	1430	1875
26165	0	0	0	0
26166	4	4	0	0
26167	0	0	0	0
26168	2191	1665	1570	2096
2617	9736	7303	10615	13547
261726	4598	3499	5281	7178
261729	0	0	4	0
26173	6265	5023	4321	5639
261734	800	689	766	884
26175	1603	1205	1700	2280
2618	4191	3069	2011	2366
26184	4	2	2	0
26188	0	0	0	0
26189	0	0	0	0
2619	3	0	4	0
26190	3688	3229	2503	3253
26191	290	208	97	102
262	3651	2960	3261	4207
2620	0	0	2	0
26205	2094	1637	1448	1985
26206	61	38	35	36
26207	3834	2805	3854	5591
2621	413	477	803	694
26211	0	0	0	0
26212	4	8	8	11
26219	0	0	0	2
2622	233	250	104	150
26220	0	0	0	0
26222	0	3	6	10
26223	0	0	0	0
26224	3083	2190	2394	3171
26225	2223	1684	1262	1685
26226	22	16	23	31
26227	6740	4413	1123	1703
26228	32	57	20	17
26229	1788	1401	2075	2911
2623	2	6	3	0
26230	26	56	119	128
26231	29	27	22	10
26232	0	4	0	0
26233	1600	1206	1262	1722
26234	1098	994	1065	1201
26235	159	162	130	250
26238	2	0	0	0
26239	0	0	0	0
2624	116	104	44	61
26240	0	0	0	0
26245	0	0	0	0
26246	0	2	0	0
26247	0	0	0	0
26248	0	0	8	6
26249	22	26	22	34
2625	2	0	2	19
26251	46	38	17	28
26253	237	172	1392	1555
26254	0	0	0	0
26255	1	0	0	1
26256	21	14	39	88
26257	0	0	0	0
26258	5754	5178	5225	6865
26259	695	618	465	532
2626	0	0	0	0
26260	1124	847	789	1128
26261	26	19	21	40
26262	1989	1826	721	1098
26263	1322	1157	1114	1509
26266	30	18	50	79
26267	207	184	220	243
26268	2470	1915	1285	1669
26269	403	230	350	540
2627	29	39	16	18
26270	1274	882	661	1010
26271	926	740	361	417
26272	450	356	124	228
26273	685	527	1030	1170
26275	709	641	333	395
26276	930	723	694	872
26277	1583	1452	1606	2324
26278	2705	2714	4672	4991
26279	2	6	2	1
2628	14	22	38	61
26280	0	0	0	0
26281	0	0	0	0
26284	2294	1616	2010	2522
26285	0	0	0	0
26286	2723	2387	6842	8874
26287	0	0	4	4
26289	157	107	8	19
2629	1650	1340	1564	1962
26290	2	3	2	6
26291	0	0	0	0
26292	830	550	618	846
26297	531	400	146	219
26298	0	0	2	2
2630	102	67	48	73
26301	913	590	452	599
2631	2509	1682	739	1046
2632	7812	5686	8205	11144
2633	4	0	8	0
26330	29	33	20	46
26333	0	0	0	0
26338	0	0	0	0
26339	0	0	0	0
2634	674	769	409	500
26341	0	0	0	0
26343	0	0	0	0
2635	92	123	88	115
26353	0	0	0	0
26354	3222	2468	2485	3368
26355	1465	1012	1226	1686
2636	4	2	6	0
2637	0	0	0	0
2638	0	0	0	0
2639	1045	790	479	776
2641	0	2	0	2
2642	0	0	2	2
2643	1492	1189	4036	5053
2644	728	529	144	158
2645	0	0	0	0
2646	2	0	196	201
26468	32	14	2	2
26469	1125	909	564	830
2647	1245	846	820	1111
26470	2144	1636	1035	1694
26471	28	24	0	9
26472	7115	5119	4169	6035
26476	0	0	0	0
2648	1630	1381	797	1078
2649	61	46	31	81
26492	0	0	0	2
26493	0	0	0	0
26494	0	0	0	0
26496	0	0	0	0
26499	3	0	4	6
265	0	0	0	0
2650	533	556	244	290
26502	4743	3568	3039	4060
26503	4928	3646	1086	1339
26504	1202	1032	1167	1487
26505	831	724	330	503
26507	0	0	0	0
26508	0	0	0	0
26509	7121	8081	3741	3989
2651	112	127	131	221
26511	3144	2122	3643	4851
26512	9072	6986	6361	7840
